pT,W,R,pL,c,pL*c,pQ,R1_array,R2_array,Max_R1_Payoff,Max_R2_Payoff,Max_Payoff,Eq,Number_Eqs,Strategy_Name,Strategy
0.5,13,13,0.19875864089345785,39,7.751586994844856,1,"[[6.5, 6.5], [2.0, 5.25]]","[[6.5, 2.0], [6.5, 5.25]]",6.5,6.5,6.5,"[array([0.5, 0.5]), array([0.5, 0.5]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,23,23,0.8842803897413688,38,33.60265481017201,1,"[[11.5, 11.5], [-16.35, -10.6]]","[[11.5, -16.35], [11.5, -10.6]]",11.5,11.5,11.5,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,78,78,0.06022428052393547,18,1.0840370494308385,1,"[[39.0, 39.0], [57.42, 76.92]]","[[39.0, 57.42], [39.0, 76.92]]",76.92,76.92,76.92,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,74,74,0.12890569227248627,6,0.7734341536349176,1,"[[37.0, 37.0], [54.73, 73.23]]","[[37.0, 54.73], [37.0, 73.23]]",73.23,73.23,73.23,"[array([0., 1.]), array([0., 1.]), array([0., 1.]), array([0., 1.])]",2.0,Not_Unique,2
0.5,95,95,0.09505972740959745,43,4.08756827861269,1,"[[47.5, 47.5], [67.16, 90.91]]","[[47.5, 67.16], [47.5, 90.91]]",90.91,90.91,90.91,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,51,51,0.5562076852429401,23,12.792776760587621,1,"[[25.5, 25.5], [25.46, 38.21]]","[[25.5, 25.46], [25.5, 38.21]]",25.5,38.21,38.21,"[array([0., 1.]), array([0., 1.]), array([1., 0.]), array([1., 0.]), array([ 1., -0.]), array([ 1., -0.])]",3.0,Not_Unique,2
0.5,66,66,0.5771982766423613,37,21.35633623576737,1,"[[33.0, 33.0], [28.14, 44.64]]","[[33.0, 28.14], [33.0, 44.64]]",33.0,44.64,44.64,"[array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.71, 0.29]), array([0.71, 0.29])]",3.0,Not_Unique,2
0.5,100,100,0.6100458639741922,33,20.131513511148345,1,"[[50.0, 50.0], [54.87, 79.87]]","[[50.0, 54.87], [50.0, 79.87]]",79.87,79.87,79.87,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,66,66,0.04229386514595934,28,1.1842282240868616,1,"[[33.0, 33.0], [48.32, 64.82]]","[[33.0, 48.32], [33.0, 64.82]]",64.82,64.82,64.82,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,97,97,0.29225284762010684,32,9.352091123843419,1,"[[48.5, 48.5], [63.4, 87.65]]","[[48.5, 63.4], [48.5, 87.65]]",87.65,87.65,87.65,"[array([0., 1.]), array([0., 1.]), array([0.5, 0.5]), array([0.5, 0.5])]",2.0,Not_Unique,2
0.5,36,36,0.5001888405414652,34,17.006420578409816,1,"[[18.0, 18.0], [9.99, 18.99]]","[[18.0, 9.99], [18.0, 18.99]]",18.0,18.99,18.99,"[array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.11, 0.89]), array([0.11, 0.89])]",3.0,Not_Unique,2
0.5,36,36,0.8347521953432736,12,10.017026344119284,1,"[[18.0, 18.0], [16.98, 25.98]]","[[18.0, 16.98], [18.0, 25.98]]",18.0,25.98,25.98,"[array([-0.,  1.]), array([-0.,  1.]), array([0., 1.]), array([0., 1.]), array([0.89, 0.11]), array([0.89, 0.11]), array([ 1., -0.]), array([ 1., -0.])]",4.0,Not_Unique,2
0.5,33,33,0.3145086759595729,10,3.1450867595957286,1,"[[16.5, 16.5], [21.6, 29.85]]","[[16.5, 21.6], [16.5, 29.85]]",29.85,29.85,29.85,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,93,93,0.6456604557836775,34,21.952455496645033,1,"[[46.5, 46.5], [47.8, 71.05]]","[[46.5, 47.8], [46.5, 71.05]]",71.05,71.05,71.05,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,5,5,0.8724619889446765,27,23.556473701506267,1,"[[2.5, 2.5], [-19.81, -18.56]]","[[2.5, -19.81], [2.5, -18.56]]",2.5,2.5,2.5,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,65,65,0.10917942080960541,37,4.0396385699554,1,"[[32.5, 32.5], [44.71, 60.96]]","[[32.5, 44.71], [32.5, 60.96]]",60.96,60.96,60.96,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,80,80,0.25773292161730643,28,7.2165218052845805,1,"[[40.0, 40.0], [52.78, 72.78]]","[[40.0, 52.78], [40.0, 72.78]]",72.78,72.78,72.78,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,93,93,0.760429166318692,10,7.6042916631869195,1,"[[46.5, 46.5], [62.15, 85.4]]","[[46.5, 62.15], [46.5, 85.4]]",85.4,85.4,85.4,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,28,28,0.9464342705737797,49,46.37527925811521,1,"[[14.0, 14.0], [-25.38, -18.38]]","[[14.0, -25.38], [14.0, -18.38]]",14.0,14.0,14.0,"[array([1., 0.]), array([1., 0.]), array([ 1., -0.]), array([ 1., -0.])]",2.0,Not_Unique,2
0.5,20,20,0.608090633905373,50,30.40453169526865,1,"[[10.0, 10.0], [-15.4, -10.4]]","[[10.0, -15.4], [10.0, -10.4]]",10.0,10.0,10.0,"[array([0., 1.]), array([0., 1.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,30,30,0.03181390080280799,48,1.5270672385347837,1,"[[15.0, 15.0], [20.97, 28.47]]","[[15.0, 20.97], [15.0, 28.47]]",28.47,28.47,28.47,"[array([-0.,  1.]), array([-0.,  1.]), array([0., 1.]), array([0., 1.])]",2.0,Not_Unique,2
0.5,42,42,0.46611055479192753,21,9.788321650630479,1,"[[21.0, 21.0], [21.71, 32.21]]","[[21.0, 21.71], [21.0, 32.21]]",32.21,32.21,32.21,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,98,98,0.5239104358682617,20,10.478208717365234,1,"[[49.0, 49.0], [63.02, 87.52]]","[[49.0, 63.02], [49.0, 87.52]]",87.52,87.52,87.52,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,62,62,0.7920453862660267,21,16.632953111586563,1,"[[31.0, 31.0], [29.87, 45.37]]","[[31.0, 29.87], [31.0, 45.37]]",31.0,45.37,45.37,"[array([0., 1.]), array([0., 1.]), array([0.93, 0.07]), array([0.93, 0.07]), array([1., 0.]), array([1., 0.])]",3.0,Not_Unique,2
0.5,88,88,0.380039273425516,18,6.840706921659288,1,"[[44.0, 44.0], [59.16, 81.16]]","[[44.0, 59.16], [44.0, 81.16]]",81.16,81.16,81.16,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,18,18,0.3044912508857677,24,7.307790021258424,1,"[[9.0, 9.0], [6.19, 10.69]]","[[9.0, 6.19], [9.0, 10.69]]",9.0,10.69,10.69,"[array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.38, 0.62]), array([0.38, 0.62])]",3.0,Not_Unique,2
0.5,7,7,0.790423382661232,17,13.437197505240944,1,"[[3.5, 3.5], [-8.19, -6.44]]","[[3.5, -8.19], [3.5, -6.44]]",3.5,3.5,3.5,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,82,82,0.8220696908246948,32,26.306230106390235,1,"[[41.0, 41.0], [35.19, 55.69]]","[[41.0, 35.19], [41.0, 55.69]]",41.0,55.69,55.69,"[array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.72, 0.28]), array([0.72, 0.28])]",3.0,Not_Unique,2
0.5,88,88,0.9677672802448314,46,44.517294891262246,1,"[[44.0, 44.0], [21.48, 43.48]]","[[44.0, 21.48], [44.0, 43.48]]",44.0,44.0,44.0,"[array([1., 0.]), array([1., 0.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,78,78,0.5120747663491972,38,19.458841121269494,1,"[[39.0, 39.0], [39.04, 58.54]]","[[39.0, 39.04], [39.0, 58.54]]",58.54,58.54,58.54,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,68,68,0.0208940454701948,29,0.6059273186356492,1,"[[34.0, 34.0], [50.39, 67.39]]","[[34.0, 50.39], [34.0, 67.39]]",67.39,67.39,67.39,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,90,90,0.8821968640925304,42,37.05226829188628,1,"[[45.0, 45.0], [30.45, 52.95]]","[[45.0, 30.45], [45.0, 52.95]]",45.0,52.95,52.95,"[array([0., 1.]), array([0., 1.]), array([1., 0.]), array([1., 0.]), array([-0.,  1.]), array([-0.,  1.]), array([0.35, 0.65]), array([0.35, 0.65])]",4.0,Not_Unique,2
0.5,14,14,0.47397074513658666,11,5.213678196502453,1,"[[7.0, 7.0], [5.29, 8.79]]","[[7.0, 5.29], [7.0, 8.79]]",7.0,8.79,8.79,"[array([1., 0.]), array([1., 0.]), array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.51, 0.49]), array([0.51, 0.49])]",4.0,Not_Unique,2
0.5,10,10,0.7731208364950353,2,1.5462416729900705,1,"[[5.0, 5.0], [5.95, 8.45]]","[[5.0, 5.95], [5.0, 8.45]]",8.45,8.45,8.45,"[array([0., 1.]), array([0., 1.]), array([0., 1.]), array([0., 1.])]",2.0,Not_Unique,2
0.5,25,25,0.7622053779637794,24,18.292929071130708,1,"[[12.5, 12.5], [0.46, 6.71]]","[[12.5, 0.46], [12.5, 6.71]]",12.5,12.5,12.5,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,55,55,0.7769760935104258,15,11.654641402656388,1,"[[27.5, 27.5], [29.6, 43.35]]","[[27.5, 29.6], [27.5, 43.35]]",43.35,43.35,43.35,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,85,85,0.507576685643916,16,8.121226970302656,1,"[[42.5, 42.5], [55.63, 76.88]]","[[42.5, 55.63], [42.5, 76.88]]",76.88,76.88,76.88,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,87,87,0.7073913459468323,12,8.488696151361987,1,"[[43.5, 43.5], [56.76, 78.51]]","[[43.5, 56.76], [43.5, 78.51]]",78.51,78.51,78.51,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,46,46,0.14495082629117118,24,3.478819830988108,1,"[[23.0, 23.0], [31.02, 42.52]]","[[23.0, 31.02], [23.0, 42.52]]",42.52,42.52,42.52,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,92,92,0.05972953589606478,33,1.9710746845701377,1,"[[46.0, 46.0], [67.03, 90.03]]","[[46.0, 67.03], [46.0, 90.03]]",90.03,90.03,90.03,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,46,46,0.5496528629576977,34,18.68819734056172,1,"[[23.0, 23.0], [15.81, 27.31]]","[[23.0, 15.81], [23.0, 27.31]]",23.0,27.31,27.31,"[array([1., 0.]), array([1., 0.]), array([-0.,  1.]), array([-0.,  1.]), array([0.37, 0.63]), array([0.37, 0.63])]",3.0,Not_Unique,2
0.5,65,65,0.04851834871073579,27,1.3099954151898663,1,"[[32.5, 32.5], [47.44, 63.69]]","[[32.5, 47.44], [32.5, 63.69]]",63.69,63.69,63.69,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,92,92,0.11491787074388293,44,5.056386312730849,1,"[[46.0, 46.0], [63.94, 86.94]]","[[46.0, 63.94], [46.0, 86.94]]",86.94,86.94,86.94,"[array([0., 1.]), array([0., 1.]), array([0.5, 0.5]), array([0.5, 0.5])]",2.0,Not_Unique,2
0.5,9,9,0.4004240238905472,32,12.81356876449751,1,"[[4.5, 4.5], [-6.06, -3.81]]","[[4.5, -6.06], [4.5, -3.81]]",4.5,4.5,4.5,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,73,73,0.9281120256988579,4,3.7124481027954315,1,"[[36.5, 36.5], [51.04, 69.29]]","[[36.5, 51.04], [36.5, 69.29]]",69.29,69.29,69.29,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,75,75,0.9220998878982953,48,44.26079461911817,1,"[[37.5, 37.5], [11.99, 30.74]]","[[37.5, 11.99], [37.5, 30.74]]",37.5,37.5,37.5,"[array([0.5, 0.5]), array([0.5, 0.5]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,72,72,0.8944639041352158,8,7.1557112330817265,1,"[[36.0, 36.0], [46.84, 64.84]]","[[36.0, 46.84], [36.0, 64.84]]",64.84,64.84,64.84,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,7,7,0.9921638599973821,1,0.9921638599973821,1,"[[3.5, 3.5], [4.26, 6.01]]","[[3.5, 4.26], [3.5, 6.01]]",6.01,6.01,6.01,"[array([0., 1.]), array([0., 1.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,33,33,0.4229017397364523,7,2.9603121781551662,1,"[[16.5, 16.5], [21.79, 30.04]]","[[16.5, 21.79], [16.5, 30.04]]",30.04,30.04,30.04,"[array([-0.,  1.]), array([-0.,  1.]), array([0., 1.]), array([0., 1.])]",2.0,Not_Unique,2
0.5,39,39,0.4090889341488545,11,4.4999782756374,1,"[[19.5, 19.5], [24.75, 34.5]]","[[19.5, 24.75], [19.5, 34.5]]",34.5,34.5,34.5,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,31,31,0.1712425549925065,4,0.684970219970026,1,"[[15.5, 15.5], [22.57, 30.32]]","[[15.5, 22.57], [15.5, 30.32]]",30.32,30.32,30.32,"[array([0., 1.]), array([0., 1.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,79,79,0.3722272827769447,20,7.444545655538894,1,"[[39.5, 39.5], [51.81, 71.56]]","[[39.5, 51.81], [39.5, 71.56]]",71.56,71.56,71.56,"[array([0., 1.]), array([0., 1.]), array([0., 1.]), array([0., 1.])]",2.0,Not_Unique,2
0.5,27,27,0.5648293437455555,37,20.898685718585554,1,"[[13.5, 13.5], [-0.65, 6.1]]","[[13.5, -0.65], [13.5, 6.1]]",13.5,13.5,13.5,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,62,62,0.8920075828056663,13,11.596098576473661,1,"[[31.0, 31.0], [34.9, 50.4]]","[[31.0, 34.9], [31.0, 50.4]]",50.4,50.4,50.4,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,77,77,0.9622112906913971,50,48.11056453456985,1,"[[38.5, 38.5], [9.64, 28.89]]","[[38.5, 9.64], [38.5, 28.89]]",38.5,38.5,38.5,"[array([ 1., -0.]), array([ 1., -0.])]",1.0,Guess,0
0.5,53,53,0.9824083216657515,16,15.718533146652025,1,"[[26.5, 26.5], [24.03, 37.28]]","[[26.5, 24.03], [26.5, 37.28]]",26.5,37.28,37.28,"[array([0., 1.]), array([0., 1.]), array([0.81, 0.19]), array([0.81, 0.19]), array([ 1., -0.]), array([ 1., -0.])]",3.0,Not_Unique,2
0.5,22,22,0.7476876086611005,39,29.15981673778292,1,"[[11.0, 11.0], [-12.66, -7.16]]","[[11.0, -12.66], [11.0, -7.16]]",11.0,11.0,11.0,"[array([ 1., -0.]), array([ 1., -0.])]",1.0,Guess,0
0.5,5,5,0.8716939916604853,16,13.947103866567765,1,"[[2.5, 2.5], [-10.2, -8.95]]","[[2.5, -10.2], [2.5, -8.95]]",2.5,2.5,2.5,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,53,53,0.7516207280874588,47,35.326174220110566,1,"[[26.5, 26.5], [4.42, 17.67]]","[[26.5, 4.42], [26.5, 17.67]]",26.5,26.5,26.5,"[array([1., 0.]), array([1., 0.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,4,4,0.24609135805500237,5,1.2304567902750119,1,"[[2.0, 2.0], [1.77, 2.77]]","[[2.0, 1.77], [2.0, 2.77]]",2.0,2.77,2.77,"[array([0., 1.]), array([0., 1.]), array([0.77, 0.23]), array([0.77, 0.23]), array([1., 0.]), array([1., 0.])]",3.0,Not_Unique,2
0.5,24,24,0.09050224327886802,50,4.525112163943401,1,"[[12.0, 12.0], [13.47, 19.47]]","[[12.0, 13.47], [12.0, 19.47]]",19.47,19.47,19.47,"[array([-0.,  1.]), array([-0.,  1.]), array([0., 1.]), array([0., 1.])]",2.0,Not_Unique,2
0.5,8,8,0.7973734308580165,29,23.12382949488248,1,"[[4.0, 4.0], [-17.12, -15.12]]","[[4.0, -17.12], [4.0, -15.12]]",4.0,4.0,4.0,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,59,59,0.4828261186103001,40,19.313044744412004,1,"[[29.5, 29.5], [24.94, 39.69]]","[[29.5, 24.94], [29.5, 39.69]]",29.5,39.69,39.69,"[array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.69, 0.31]), array([0.69, 0.31])]",3.0,Not_Unique,2
0.5,92,92,0.7535071929384153,14,10.549100701137814,1,"[[46.0, 46.0], [58.45, 81.45]]","[[46.0, 58.45], [46.0, 81.45]]",81.45,81.45,81.45,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,42,42,0.44395980745463215,47,20.866110950367712,1,"[[21.0, 21.0], [10.63, 21.13]]","[[21.0, 10.63], [21.0, 21.13]]",21.0,21.13,21.13,"[array([1., 0.]), array([1., 0.]), array([ 1., -0.]), array([ 1., -0.]), array([0., 1.]), array([0., 1.]), array([0.01, 0.99]), array([0.01, 0.99])]",4.0,Not_Unique,2
0.5,10,10,0.9604106573793473,23,22.08944511972499,1,"[[5.0, 5.0], [-14.59, -12.09]]","[[5.0, -14.59], [5.0, -12.09]]",5.0,5.0,5.0,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,88,88,0.145678914269617,41,5.972835485054296,1,"[[44.0, 44.0], [60.03, 82.03]]","[[44.0, 60.03], [44.0, 82.03]]",82.03,82.03,82.03,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,59,59,0.6493310541581832,41,26.62257322048551,1,"[[29.5, 29.5], [17.63, 32.38]]","[[29.5, 17.63], [29.5, 32.38]]",29.5,32.38,32.38,"[array([1., 0.]), array([1., 0.]), array([-0.,  1.]), array([-0.,  1.]), array([0.2, 0.8]), array([0.2, 0.8])]",3.0,Not_Unique,2
0.5,56,56,0.17145200554635043,8,1.3716160443708034,1,"[[28.0, 28.0], [40.63, 54.63]]","[[28.0, 40.63], [28.0, 54.63]]",54.63,54.63,54.63,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,60,60,0.826053728723881,25,20.651343218097026,1,"[[30.0, 30.0], [24.35, 39.35]]","[[30.0, 24.35], [30.0, 39.35]]",30.0,39.35,39.35,"[array([0., 1.]), array([0., 1.]), array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.62, 0.38]), array([0.62, 0.38])]",4.0,Not_Unique,2
0.5,24,24,0.8633655002931915,38,32.80788901114128,1,"[[12.0, 12.0], [-14.81, -8.81]]","[[12.0, -14.81], [12.0, -8.81]]",12.0,12.0,12.0,"[array([1., 0.]), array([1., 0.]), array([ 1., -0.]), array([ 1., -0.])]",2.0,Not_Unique,2
0.5,31,31,0.018700978454557093,14,0.2618136983637993,1,"[[15.5, 15.5], [22.99, 30.74]]","[[15.5, 22.99], [15.5, 30.74]]",30.74,30.74,30.74,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,44,44,0.31769737989184044,43,13.66098733534914,1,"[[22.0, 22.0], [19.34, 30.34]]","[[22.0, 19.34], [22.0, 30.34]]",22.0,30.34,30.34,"[array([-0.,  1.]), array([-0.,  1.]), array([0.76, 0.24]), array([0.76, 0.24]), array([1., 0.]), array([1., 0.])]",3.0,Not_Unique,2
0.5,25,25,0.5155944339975957,50,25.779721699879786,1,"[[12.5, 12.5], [-7.03, -0.78]]","[[12.5, -7.03], [12.5, -0.78]]",12.5,12.5,12.5,"[array([ 1., -0.]), array([ 1., -0.])]",1.0,Guess,0
0.5,72,72,0.02502381777643803,31,0.7757383510695789,1,"[[36.0, 36.0], [53.22, 71.22]]","[[36.0, 53.22], [36.0, 71.22]]",71.22,71.22,71.22,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,12,12,0.8107931142159884,25,20.26982785539971,1,"[[6.0, 6.0], [-11.27, -8.27]]","[[6.0, -11.27], [6.0, -8.27]]",6.0,6.0,6.0,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,14,14,0.437824784048811,42,18.388640930050062,1,"[[7.0, 7.0], [-7.89, -4.39]]","[[7.0, -7.89], [7.0, -4.39]]",7.0,7.0,7.0,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,55,55,0.5487886877800744,4,2.1951547511202976,1,"[[27.5, 27.5], [39.05, 52.8]]","[[27.5, 39.05], [27.5, 52.8]]",52.8,52.8,52.8,"[array([0., 1.]), array([0., 1.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,52,52,0.068182127987516,38,2.590920863525608,1,"[[26.0, 26.0], [36.41, 49.41]]","[[26.0, 36.41], [26.0, 49.41]]",49.41,49.41,49.41,"[array([0., 1.]), array([0., 1.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,96,96,0.9858541328438374,14,13.801957859813724,1,"[[48.0, 48.0], [58.2, 82.2]]","[[48.0, 58.2], [48.0, 82.2]]",82.2,82.2,82.2,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,96,96,0.31982440964194414,3,0.9594732289258324,1,"[[48.0, 48.0], [71.04, 95.04]]","[[48.0, 71.04], [48.0, 95.04]]",95.04,95.04,95.04,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,61,61,0.0088161280551734,35,0.308564481931069,1,"[[30.5, 30.5], [45.44, 60.69]]","[[30.5, 45.44], [30.5, 60.69]]",60.69,60.69,60.69,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,81,81,0.5265178522653918,19,10.003839193042445,1,"[[40.5, 40.5], [50.75, 71.0]]","[[40.5, 50.75], [40.5, 71.0]]",71.0,71.0,71.0,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,22,22,0.6613463251429902,8,5.2907706011439215,1,"[[11.0, 11.0], [11.21, 16.71]]","[[11.0, 11.21], [11.0, 16.71]]",16.71,16.71,16.71,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,37,37,0.6148937710198674,30,18.446813130596023,1,"[[18.5, 18.5], [9.3, 18.55]]","[[18.5, 9.3], [18.5, 18.55]]",18.5,18.55,18.55,"[array([1., 0.]), array([1., 0.]), array([-0.,  1.]), array([-0.,  1.]), array([0.01, 0.99]), array([0.01, 0.99])]",3.0,Not_Unique,2
0.5,92,92,0.21267242558311494,30,6.380172767493448,1,"[[46.0, 46.0], [62.62, 85.62]]","[[46.0, 62.62], [46.0, 85.62]]",85.62,85.62,85.62,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,34,34,0.2695849361563407,26,7.009208340064859,1,"[[17.0, 17.0], [18.49, 26.99]]","[[17.0, 18.49], [17.0, 26.99]]",26.99,26.99,26.99,"[array([-0.,  1.]), array([-0.,  1.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,29,29,0.33907353112953287,35,11.86757358953365,1,"[[14.5, 14.5], [9.88, 17.13]]","[[14.5, 9.88], [14.5, 17.13]]",14.5,17.13,17.13,"[array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.36, 0.64]), array([0.36, 0.64])]",3.0,Not_Unique,2
0.5,97,97,0.7257526605871112,6,4.354515963522667,1,"[[48.5, 48.5], [68.4, 92.65]]","[[48.5, 68.4], [48.5, 92.65]]",92.65,92.65,92.65,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,17,17,0.578384218738785,4,2.31353687495514,1,"[[8.5, 8.5], [10.44, 14.69]]","[[8.5, 10.44], [8.5, 14.69]]",14.69,14.69,14.69,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,50,50,0.2477329357058352,41,10.157050363939243,1,"[[25.0, 25.0], [27.34, 39.84]]","[[25.0, 27.34], [25.0, 39.84]]",39.84,39.84,39.84,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,87,87,0.2869066696244865,36,10.328640106481515,1,"[[43.5, 43.5], [54.92, 76.67]]","[[43.5, 54.92], [43.5, 76.67]]",76.67,76.67,76.67,"[array([0., 1.]), array([0., 1.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,48,48,0.49787291028250846,12,5.974474923390101,1,"[[24.0, 24.0], [30.03, 42.03]]","[[24.0, 30.03], [24.0, 42.03]]",42.03,42.03,42.03,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,91,91,0.21975867505242108,19,4.1754148259960004,1,"[[45.5, 45.5], [64.07, 86.82]]","[[45.5, 64.07], [45.5, 86.82]]",86.82,86.82,86.82,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,82,82,0.5124272203488054,5,2.562136101744027,1,"[[41.0, 41.0], [58.94, 79.44]]","[[41.0, 58.94], [41.0, 79.44]]",79.44,79.44,79.44,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,31,31,0.3424198748980548,16,5.478717998368877,1,"[[15.5, 15.5], [17.77, 25.52]]","[[15.5, 17.77], [15.5, 25.52]]",25.52,25.52,25.52,"[array([0., 1.]), array([0., 1.]), array([0., 1.]), array([0., 1.])]",2.0,Not_Unique,2
0.5,45,45,0.8147176805046014,26,21.182659693119636,1,"[[22.5, 22.5], [12.57, 23.82]]","[[22.5, 12.57], [22.5, 23.82]]",22.5,23.82,23.82,"[array([ 1., -0.]), array([ 1., -0.]), array([0., 1.]), array([0., 1.]), array([0.12, 0.88]), array([0.12, 0.88])]",3.0,Not_Unique,2
0.5,43,43,0.7246721549858816,48,34.78426343932232,1,"[[21.5, 21.5], [-2.53, 8.22]]","[[21.5, -2.53], [21.5, 8.22]]",21.5,21.5,21.5,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,55,55,0.1364321083580866,10,1.3643210835808661,1,"[[27.5, 27.5], [39.89, 53.64]]","[[27.5, 39.89], [27.5, 53.64]]",53.64,53.64,53.64,"[array([0., 1.]), array([0., 1.]), array([ inf, -inf]), array([ inf, -inf])]",2.0,Not_Unique,2
0.5,75,75,0.40869187166129817,43,17.57375048143582,1,"[[37.5, 37.5], [38.68, 57.43]]","[[37.5, 38.68], [37.5, 57.43]]",57.43,57.43,57.43,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,85,85,0.6805966192296381,35,23.820881673037334,1,"[[42.5, 42.5], [39.93, 61.18]]","[[42.5, 39.93], [42.5, 61.18]]",42.5,61.18,61.18,"[array([0., 1.]), array([0., 1.]), array([0., 1.]), array([0., 1.]), array([0.88, 0.12]), array([0.88, 0.12]), array([1., 0.]), array([1., 0.])]",4.0,Not_Unique,2
0.5,62,62,0.5116495817135789,4,2.0465983268543155,1,"[[31.0, 31.0], [44.45, 59.95]]","[[31.0, 44.45], [31.0, 59.95]]",59.95,59.95,59.95,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
